date,regime,mode,total_cost_USD,energy_adjusted_cost_USD,operating_cost_USD,DR_cost_USD,wear_cost_USD,battery_wear,converter_wear,Tj_peak_C,Tj_RMSE_C,FEC,thermal_exceedance_hours,DR_shortfall_kWh,terminal_SOC,terminal_correction_USD,solver_p95_seconds,max_rainflow_gap_USD,seeds,numerical_pass_seeds,terminal_service_seeds
2017-05-01,heatwave_dr,oracle,66.97113252924164,66.97113252924164,63.25341725049232,0.0,3.717715278749325,7.340356643536406e-05,1.5845652327040827e-06,87.23494310040965,0.0,0.8531151056926165,0.0,0.0,0.5,0.0,0.09312011250221985,9.658316770833064e-05,2,2,2
2017-05-01,heatwave_dr,rainflow,67.40016559297814,67.40016559297814,63.593859383531836,0.0,3.8063062094463063,7.474736194803317e-05,2.297937068154912e-06,90.23148273878513,0.4671382662591044,0.8435986306269699,0.0,0.0,0.5,0.0,0.06651482499728445,9.385859442312405e-05,2,2,2
2017-05-01,heatwave_dr,scalar,66.95281807784204,66.95281807784204,63.24159618843241,0.0,3.7112218894096305,7.328874007311047e-05,1.5594961918035667e-06,87.09654315533194,0.4316069667413134,0.8522867896050935,0.0,0.0,0.5,0.0,0.10228197500327951,9.614360463425231e-05,2,2,2
2017-05-01,heatwave_dr,waveform,66.97044837529845,66.97044837529845,63.25302245501821,0.0,3.717425920280239,7.340156245833724e-05,1.5782599121125487e-06,87.20083530207133,0.19231723463355394,0.8531014095324834,0.0,0.0,0.5,0.0,0.10050034998857882,9.657787488626113e-05,2,2,2
2017-05-01,ordinary,economic,69.78666073694909,69.78666073694909,65.65475072209671,0.0,4.131910014852386,8.150699408858412e-05,1.8853436807726995e-06,80.7049439269532,0.4768273181314977,0.84359863062697,0.0,0.0,0.5,0.0,0.00945069999579573,0.0,2,2,2
2017-05-01,ordinary,full,66.9719681458686,66.9719681458686,63.253238300572065,0.0,3.718729845296541,7.340156245833724e-05,1.6217240793226245e-06,79.61548204327843,0.5167075736760489,0.8531014095324834,0.0,0.0,0.5,0.0,0.08911458749571466,9.657787488603908e-05,2,2,2
2017-05-01,ordinary,full_mean,66.97196748823062,66.97196748823062,63.25323563306466,0.0,3.7187318551659554,7.340156245833724e-05,1.621791074969765e-06,79.61577070892267,0.0626064469824675,0.8531014095324834,0.0,0.0,0.5,0.0,0.09491786249054712,9.65778748861501e-05,2,2,2
2017-05-01,ordinary,infrared,66.94851399471156,66.94851399471156,63.240700908975086,0.0,3.7078130857364786,7.328874007311047e-05,1.4458694026985106e-06,78.60066397829974,0.5588847546801299,0.8522867896050935,0.0,0.0,0.5,0.0,0.10619030000452767,9.614360463425231e-05,2,2,2
2017-05-01,ordinary,oracle,66.97271601424336,66.97271601424336,63.2536357178227,0.0,3.719080296420659,7.340356643536406e-05,1.6300658217485434e-06,79.66131140685324,0.0,0.8531151056926165,0.0,0.0,0.5,0.0,0.09351659999447293,0.0001420652107781556,2,0,2
2017-05-01,ordinary,rainflow,67.38491653657734,67.38491653657734,63.593859383531836,0.0,3.7910571530454944,7.474736194803317e-05,1.7896351881278553e-06,80.23148273878513,0.4671382662591038,0.8435986306269699,0.0,0.0,0.5,0.0,0.07521133751652087,9.385859442312405e-05,2,2,2
2017-05-01,ordinary,scalar,66.94840906088223,66.94840906088223,63.24068146063953,0.0,3.7077276002426927,7.328874007311047e-05,1.4430198862389814e-06,78.583416506757,0.45780095591968595,0.8522867896050935,0.0,0.0,0.5,0.0,0.09550646249408601,9.614360463425231e-05,2,2,2
