utc_timestamp,grid_import_kWh,grid_export_kWh,PV_kWh,load_kWh,missing_counter_endpoint,negative_counter_increment,negative_load_balance,source_interpolated_current_hour,source_interpolated_either_endpoint_hour,strict_usable_hour,strict_usable_day,period_role
2016-01-01T00:00:00Z,1.005000,0.000000,0.000000,1.005000,False,False,False,False,False,True,True,training_calibration
2016-01-01T01:00:00Z,0.825000,0.000000,0.000000,0.825000,False,False,False,False,False,True,True,training_calibration
2016-01-01T02:00:00Z,0.988000,0.000000,0.000000,0.988000,False,False,False,False,False,True,True,training_calibration
2016-01-01T03:00:00Z,0.820000,0.000000,0.000000,0.820000,False,False,False,False,False,True,True,training_calibration
2016-01-01T04:00:00Z,0.620000,0.000000,0.000000,0.620000,False,False,False,False,False,True,True,training_calibration
2016-01-01T05:00:00Z,0.800000,0.000000,0.000000,0.800000,False,False,False,False,False,True,True,training_calibration
2016-01-01T06:00:00Z,0.789000,0.000000,0.000000,0.789000,False,False,False,False,False,True,True,training_calibration
2016-01-01T07:00:00Z,0.666000,0.000000,0.020000,0.686000,False,False,False,False,False,True,True,training_calibration
2016-01-01T08:00:00Z,0.542000,0.081000,0.206000,0.667000,False,False,False,False,False,True,True,training_calibration
2016-01-01T09:00:00Z,0.954000,0.048000,0.397000,1.303000,False,False,False,False,False,True,True,training_calibration
2016-01-01T10:00:00Z,0.806000,0.204000,0.655000,1.257000,False,False,False,False,False,True,True,training_calibration
2016-01-01T11:00:00Z,0.490000,0.226000,0.550000,0.814000,False,False,False,False,False,True,True,training_calibration
2016-01-01T12:00:00Z,1.943000,0.080000,0.447000,2.310000,False,False,False,False,False,True,True,training_calibration
2016-01-01T13:00:00Z,0.827000,0.009000,0.279000,1.097000,False,False,False,False,False,True,True,training_calibration
2016-01-01T14:00:00Z,0.703000,0.010000,0.136000,0.829000,False,False,False,False,False,True,True,training_calibration
2016-01-01T15:00:00Z,0.572000,0.000000,0.019000,0.591000,False,False,False,False,False,True,True,training_calibration
2016-01-01T16:00:00Z,0.940000,0.000000,0.000000,0.940000,False,False,False,False,False,True,True,training_calibration
2016-01-01T17:00:00Z,0.990000,0.000000,0.000000,0.990000,False,False,False,False,False,True,True,training_calibration
2016-01-01T18:00:00Z,1.155000,0.000000,0.000000,1.155000,False,False,False,False,False,True,True,training_calibration
2016-01-01T19:00:00Z,2.558000,0.000000,0.000000,2.558000,False,False,False,False,False,True,True,training_calibration
2016-01-01T20:00:00Z,1.375000,0.000000,0.000000,1.375000,False,False,False,False,False,True,True,training_calibration
2016-01-01T21:00:00Z,0.932000,0.000000,0.000000,0.932000,False,False,False,False,False,True,True,training_calibration
2016-01-01T22:00:00Z,0.698000,0.000000,0.000000,0.698000,False,False,False,False,False,True,True,training_calibration
2016-01-01T23:00:00Z,0.880000,0.000000,0.000000,0.880000,False,False,False,False,False,True,True,training_calibration
2016-01-02T00:00:00Z,0.812000,0.000000,0.000000,0.812000,False,False,False,False,False,True,True,training_calibration
2016-01-02T01:00:00Z,0.555000,0.000000,0.000000,0.555000,False,False,False,False,False,True,True,training_calibration
2016-01-02T02:00:00Z,0.785000,0.000000,0.000000,0.785000,False,False,False,False,False,True,True,training_calibration
2016-01-02T03:00:00Z,0.808000,0.000000,0.000000,0.808000,False,False,False,False,False,True,True,training_calibration
2016-01-02T04:00:00Z,0.657000,0.000000,0.000000,0.657000,False,False,False,False,False,True,True,training_calibration
2016-01-02T05:00:00Z,0.663000,0.000000,0.000000,0.663000,False,False,False,False,False,True,True,training_calibration
2016-01-02T06:00:00Z,0.812000,0.000000,0.000000,0.812000,False,False,False,False,False,True,True,training_calibration
2016-01-02T07:00:00Z,0.808000,0.000000,0.030000,0.838000,False,False,False,False,False,True,True,training_calibration
2016-01-02T08:00:00Z,0.505000,0.000000,0.159000,0.664000,False,False,False,False,False,True,True,training_calibration
2016-01-02T09:00:00Z,1.452000,0.024000,0.220000,1.648000,False,False,False,False,False,True,True,training_calibration
2016-01-02T10:00:00Z,0.800000,0.146000,0.630000,1.284000,False,False,False,False,False,True,True,training_calibration
2016-01-02T11:00:00Z,2.400000,0.000000,0.639000,3.039000,False,False,False,False,False,True,True,training_calibration
2016-01-02T12:00:00Z,2.435000,0.000000,0.748000,3.183000,False,False,False,False,False,True,True,training_calibration
2016-01-02T13:00:00Z,1.515000,0.113000,0.391000,1.793000,False,False,False,False,False,True,True,training_calibration
2016-01-02T14:00:00Z,0.670000,0.059000,0.334000,0.945000,False,False,False,False,False,True,True,training_calibration
2016-01-02T15:00:00Z,2.055000,0.000000,0.010000,2.065000,False,False,False,False,False,True,True,training_calibration
2016-01-02T16:00:00Z,0.990000,0.000000,0.000000,0.990000,False,False,False,False,False,True,True,training_calibration
2016-01-02T17:00:00Z,0.970000,0.000000,0.000000,0.970000,False,False,False,False,False,True,True,training_calibration
2016-01-02T18:00:00Z,0.798000,0.000000,0.000000,0.798000,False,False,False,False,False,True,True,training_calibration
2016-01-02T19:00:00Z,1.056000,0.000000,0.000000,1.056000,False,False,False,False,False,True,True,training_calibration
2016-01-02T20:00:00Z,1.089000,0.000000,0.000000,1.089000,False,False,False,False,False,True,True,training_calibration
2016-01-02T21:00:00Z,0.991000,0.000000,0.000000,0.991000,False,False,False,False,False,True,True,training_calibration
2016-01-02T22:00:00Z,0.734000,0.000000,0.000000,0.734000,False,False,False,False,False,True,True,training_calibration
2016-01-02T23:00:00Z,1.405000,0.000000,0.000000,1.405000,False,False,False,False,False,True,True,training_calibration
2016-01-03T00:00:00Z,1.187000,0.000000,0.000000,1.187000,False,False,False,False,False,True,True,training_calibration
2016-01-03T01:00:00Z,0.828000,0.000000,0.000000,0.828000,False,False,False,False,False,True,True,training_calibration
2016-01-03T02:00:00Z,0.552000,0.000000,0.000000,0.552000,False,False,False,False,False,True,True,training_calibration
2016-01-03T03:00:00Z,0.808000,0.000000,0.000000,0.808000,False,False,False,False,False,True,True,training_calibration
2016-01-03T04:00:00Z,0.850000,0.000000,0.000000,0.850000,False,False,False,False,False,True,True,training_calibration
2016-01-03T05:00:00Z,0.645000,0.000000,0.000000,0.645000,False,False,False,False,False,True,True,training_calibration
2016-01-03T06:00:00Z,0.705000,0.000000,0.000000,0.705000,False,False,False,False,False,True,True,training_calibration
2016-01-03T07:00:00Z,0.785000,0.000000,0.031000,0.816000,False,False,False,False,False,True,True,training_calibration
2016-01-03T08:00:00Z,0.679000,0.006000,0.086000,0.759000,False,False,False,False,False,True,True,training_calibration
2016-01-03T09:00:00Z,0.728000,0.164000,1.119000,1.683000,False,False,False,False,False,True,True,training_calibration
2016-01-03T10:00:00Z,1.075000,0.090000,2.674000,3.659000,False,False,False,False,False,True,True,training_calibration
2016-01-03T11:00:00Z,1.243000,0.769000,2.775000,3.249000,False,False,False,False,False,True,True,training_calibration
2016-01-03T12:00:00Z,1.620000,0.479000,2.177000,3.318000,False,False,False,False,False,True,True,training_calibration
2016-01-03T13:00:00Z,0.117000,1.083000,2.424000,1.458000,False,False,False,False,False,True,True,training_calibration
2016-01-03T14:00:00Z,0.697000,0.637000,1.131000,1.191000,False,False,False,False,False,True,True,training_calibration
2016-01-03T15:00:00Z,1.128000,0.000000,0.073000,1.201000,False,False,False,False,False,True,True,training_calibration
2016-01-03T16:00:00Z,0.258000,0.000000,0.000000,0.258000,False,False,False,False,False,True,True,training_calibration
2016-01-03T17:00:00Z,1.092000,0.000000,0.000000,1.092000,False,False,False,False,False,True,True,training_calibration
2016-01-03T18:00:00Z,0.948000,0.000000,0.000000,0.948000,False,False,False,False,False,True,True,training_calibration
2016-01-03T19:00:00Z,0.875000,0.000000,0.000000,0.875000,False,False,False,False,False,True,True,training_calibration
2016-01-03T20:00:00Z,1.069000,0.000000,0.000000,1.069000,False,False,False,False,False,True,True,training_calibration
2016-01-03T21:00:00Z,1.008000,0.000000,0.000000,1.008000,False,False,False,False,False,True,True,training_calibration
2016-01-03T22:00:00Z,0.813000,0.000000,0.000000,0.813000,False,False,False,False,False,True,True,training_calibration
2016-01-03T23:00:00Z,0.775000,0.000000,0.000000,0.775000,False,False,False,False,False,True,True,training_calibration
2016-01-04T00:00:00Z,0.850000,0.000000,0.000000,0.850000,False,False,False,False,False,True,True,training_calibration
2016-01-04T01:00:00Z,1.635000,0.000000,0.000000,1.635000,False,False,False,False,False,True,True,training_calibration
2016-01-04T02:00:00Z,0.662000,0.000000,0.000000,0.662000,False,False,False,False,False,True,True,training_calibration
2016-01-04T03:00:00Z,0.760000,0.000000,0.000000,0.760000,False,False,False,False,False,True,True,training_calibration
2016-01-04T04:00:00Z,0.845000,0.000000,0.000000,0.845000,False,False,False,False,False,True,True,training_calibration
2016-01-04T05:00:00Z,0.878000,0.000000,0.000000,0.878000,False,False,False,False,False,True,True,training_calibration
2016-01-04T06:00:00Z,0.643000,0.000000,0.000000,0.643000,False,False,False,False,False,True,True,training_calibration
2016-01-04T07:00:00Z,0.687000,0.000000,0.002000,0.689000,False,False,False,False,False,True,True,training_calibration
2016-01-04T08:00:00Z,0.697000,0.041000,0.277000,0.933000,False,False,False,False,False,True,True,training_calibration
2016-01-04T09:00:00Z,1.840000,0.000000,0.609000,2.449000,False,False,False,False,False,True,True,training_calibration
2016-01-04T10:00:00Z,2.933000,0.003000,1.376000,4.306000,False,False,False,False,False,True,True,training_calibration
2016-01-04T11:00:00Z,1.244000,0.223000,0.971000,1.992000,False,False,False,False,False,True,True,training_calibration
2016-01-04T12:00:00Z,0.143000,2.285000,3.535000,1.393000,False,False,False,False,False,True,True,training_calibration
2016-01-04T13:00:00Z,0.290000,1.143000,2.475000,1.622000,False,False,False,False,False,True,True,training_calibration
2016-01-04T14:00:00Z,0.219000,1.272000,1.700000,0.647000,False,False,False,False,False,True,True,training_calibration
2016-01-04T15:00:00Z,0.574000,0.004000,0.115000,0.685000,False,False,False,False,False,True,True,training_calibration
2016-01-04T16:00:00Z,0.775000,0.000000,0.000000,0.775000,False,False,False,False,False,True,True,training_calibration
2016-01-04T17:00:00Z,0.577000,0.000000,0.000000,0.577000,False,False,False,False,False,True,True,training_calibration
2016-01-04T18:00:00Z,1.323000,0.000000,0.000000,1.323000,False,False,False,False,False,True,True,training_calibration
2016-01-04T19:00:00Z,0.994000,0.000000,0.000000,0.994000,False,False,False,False,False,True,True,training_calibration
2016-01-04T20:00:00Z,0.983000,0.000000,0.000000,0.983000,False,False,False,False,False,True,True,training_calibration
2016-01-04T21:00:00Z,1.173000,0.000000,0.000000,1.173000,False,False,False,False,False,True,True,training_calibration
2016-01-04T22:00:00Z,1.057000,0.000000,0.000000,1.057000,False,False,False,False,False,True,True,training_calibration
2016-01-04T23:00:00Z,0.737000,0.000000,0.000000,0.737000,False,False,False,False,False,True,True,training_calibration
2016-01-05T00:00:00Z,2.213000,0.000000,0.000000,2.213000,False,False,False,False,False,True,True,training_calibration
2016-01-05T01:00:00Z,0.900000,0.000000,0.000000,0.900000,False,False,False,False,False,True,True,training_calibration
2016-01-05T02:00:00Z,0.828000,0.000000,0.000000,0.828000,False,False,False,False,False,True,True,training_calibration
2016-01-05T03:00:00Z,0.567000,0.000000,0.000000,0.567000,False,False,False,False,False,True,True,training_calibration
2016-01-05T04:00:00Z,0.773000,0.000000,0.000000,0.773000,False,False,False,False,False,True,True,training_calibration
2016-01-05T05:00:00Z,0.809000,0.000000,0.000000,0.809000,False,False,False,False,False,True,True,training_calibration
2016-01-05T06:00:00Z,0.738000,0.000000,0.000000,0.738000,False,False,False,False,False,True,True,training_calibration
2016-01-05T07:00:00Z,0.683000,0.000000,0.032000,0.715000,False,False,False,False,False,True,True,training_calibration
2016-01-05T08:00:00Z,0.627000,0.162000,0.349000,0.814000,False,False,False,False,False,True,True,training_calibration
2016-01-05T09:00:00Z,0.205000,1.658000,2.367000,0.914000,False,False,False,False,False,True,True,training_calibration
2016-01-05T10:00:00Z,0.478000,1.680000,2.820000,1.618000,False,False,False,False,False,True,True,training_calibration
2016-01-05T11:00:00Z,0.857000,0.990000,1.474000,1.341000,False,False,False,False,False,True,True,training_calibration
2016-01-05T12:00:00Z,0.000000,4.016000,4.831000,0.815000,False,False,False,False,False,True,True,training_calibration
2016-01-05T13:00:00Z,0.140000,1.909000,2.344000,0.575000,False,False,False,False,False,True,True,training_calibration
2016-01-05T14:00:00Z,0.460000,0.498000,0.778000,0.740000,False,False,False,False,False,True,True,training_calibration
2016-01-05T15:00:00Z,0.465000,0.007000,0.105000,0.563000,False,False,False,False,False,True,True,training_calibration
2016-01-05T16:00:00Z,0.890000,0.000000,0.000000,0.890000,False,False,False,False,False,True,True,training_calibration
2016-01-05T17:00:00Z,0.788000,0.000000,0.000000,0.788000,False,False,False,False,False,True,True,training_calibration
2016-01-05T18:00:00Z,1.915000,0.000000,0.000000,1.915000,False,False,False,False,False,True,True,training_calibration
2016-01-05T19:00:00Z,2.696000,0.000000,0.000000,2.696000,False,False,False,False,False,True,True,training_calibration
2016-01-05T20:00:00Z,2.543000,0.000000,0.000000,2.543000,False,False,False,False,False,True,True,training_calibration
2016-01-05T21:00:00Z,1.223000,0.000000,0.000000,1.223000,False,False,False,False,False,True,True,training_calibration
2016-01-05T22:00:00Z,0.953000,0.000000,0.000000,0.953000,False,False,False,False,False,True,True,training_calibration
2016-01-05T23:00:00Z,0.830000,0.000000,0.000000,0.830000,False,False,False,False,False,True,True,training_calibration
2016-01-06T00:00:00Z,0.577000,0.000000,0.000000,0.577000,False,False,False,False,False,True,False,training_calibration
2016-01-06T01:00:00Z,0.822000,0.000000,0.000000,0.822000,False,False,False,False,False,True,False,training_calibration
2016-01-06T02:00:00Z,0.836000,0.000000,0.000000,0.836000,False,False,False,False,False,True,False,training_calibration
2016-01-06T03:00:00Z,0.632000,0.000000,0.000000,0.632000,False,False,False,False,False,True,False,training_calibration
2016-01-06T04:00:00Z,0.753000,0.000000,0.000000,0.753000,False,False,False,False,False,True,False,training_calibration
2016-01-06T05:00:00Z,0.875000,0.000000,0.000000,0.875000,False,False,False,False,False,True,False,training_calibration
2016-01-06T06:00:00Z,0.742000,0.000000,0.000000,0.742000,False,False,False,False,False,True,False,training_calibration
2016-01-06T07:00:00Z,1.730000,0.000000,0.053000,1.783000,False,False,False,False,False,True,False,training_calibration
2016-01-06T08:00:00Z,0.800000,0.087000,0.310000,1.023000,False,False,False,False,False,True,False,training_calibration
2016-01-06T09:00:00Z,0.350000,0.465000,0.906000,0.791000,False,False,False,False,False,True,False,training_calibration
2016-01-06T10:00:00Z,1.343000,0.618000,1.403000,2.128000,False,False,False,False,False,True,False,training_calibration
2016-01-06T11:00:00Z,0.737000,0.333000,0.823000,1.227000,False,False,False,False,False,True,False,training_calibration
2016-01-06T12:00:00Z,0.590000,0.067000,0.314000,0.837000,False,False,False,False,False,True,False,training_calibration
2016-01-06T13:00:00Z,0.200000,0.328000,0.615000,0.487000,False,False,False,False,False,True,False,training_calibration
2016-01-06T14:00:00Z,0.510000,0.172000,0.484000,0.822000,False,False,False,True,True,False,False,training_calibration
2016-01-06T15:00:00Z,1.455000,0.000000,0.043000,1.498000,False,False,False,True,True,False,False,training_calibration
2016-01-06T16:00:00Z,0.789000,0.000000,0.000000,0.789000,False,False,False,False,True,False,False,training_calibration
2016-01-06T17:00:00Z,0.609000,0.000000,0.000000,0.609000,False,False,False,False,False,True,False,training_calibration
2016-01-06T18:00:00Z,0.822000,0.000000,0.000000,0.822000,False,False,False,False,False,True,False,training_calibration
2016-01-06T19:00:00Z,1.141000,0.000000,0.000000,1.141000,False,False,False,False,False,True,False,training_calibration
2016-01-06T20:00:00Z,0.739000,0.000000,0.000000,0.739000,False,False,False,False,False,True,False,training_calibration
2016-01-06T21:00:00Z,0.968000,0.000000,0.000000,0.968000,False,False,False,False,False,True,False,training_calibration
2016-01-06T22:00:00Z,0.962000,0.000000,0.000000,0.962000,False,False,False,False,False,True,False,training_calibration
2016-01-06T23:00:00Z,0.663000,0.000000,0.000000,0.663000,False,False,False,False,False,True,False,training_calibration
2016-01-07T00:00:00Z,0.875000,0.000000,0.000000,0.875000,False,False,False,False,False,True,True,training_calibration
2016-01-07T01:00:00Z,0.840000,0.000000,0.000000,0.840000,False,False,False,False,False,True,True,training_calibration
2016-01-07T02:00:00Z,0.711000,0.000000,0.000000,0.711000,False,False,False,False,False,True,True,training_calibration
2016-01-07T03:00:00Z,0.679000,0.000000,0.000000,0.679000,False,False,False,False,False,True,True,training_calibration
2016-01-07T04:00:00Z,1.392000,0.000000,0.000000,1.392000,False,False,False,False,False,True,True,training_calibration
2016-01-07T05:00:00Z,1.086000,0.000000,0.000000,1.086000,False,False,False,False,False,True,True,training_calibration
2016-01-07T06:00:00Z,1.034000,0.000000,0.000000,1.034000,False,False,False,False,False,True,True,training_calibration
2016-01-07T07:00:00Z,0.867000,0.002000,0.105000,0.970000,False,False,False,False,False,True,True,training_calibration
2016-01-07T08:00:00Z,0.308000,0.740000,0.992000,0.560000,False,False,False,False,False,True,True,training_calibration
2016-01-07T09:00:00Z,0.360000,0.910000,2.175000,1.625000,False,False,False,False,False,True,True,training_calibration
2016-01-07T10:00:00Z,0.340000,0.553000,1.127000,0.914000,False,False,False,False,False,True,True,training_calibration
2016-01-07T11:00:00Z,0.345000,0.165000,0.463000,0.643000,False,False,False,False,False,True,True,training_calibration
2016-01-07T12:00:00Z,0.645000,0.000000,0.158000,0.803000,False,False,False,False,False,True,True,training_calibration
2016-01-07T13:00:00Z,0.893000,0.000000,0.090000,0.983000,False,False,False,False,False,True,True,training_calibration
2016-01-07T14:00:00Z,2.150000,0.009000,0.117000,2.258000,False,False,False,False,False,True,True,training_calibration
2016-01-07T15:00:00Z,1.580000,0.000000,0.043000,1.623000,False,False,False,False,False,True,True,training_calibration
2016-01-07T16:00:00Z,1.017000,0.000000,0.000000,1.017000,False,False,False,False,False,True,True,training_calibration
2016-01-07T17:00:00Z,1.075000,0.000000,0.000000,1.075000,False,False,False,False,False,True,True,training_calibration
2016-01-07T18:00:00Z,2.245000,0.000000,0.000000,2.245000,False,False,False,False,False,True,True,training_calibration
2016-01-07T19:00:00Z,1.505000,0.000000,0.000000,1.505000,False,False,False,False,False,True,True,training_calibration
2016-01-07T20:00:00Z,0.725000,0.000000,0.000000,0.725000,False,False,False,False,False,True,True,training_calibration
2016-01-07T21:00:00Z,0.865000,0.000000,0.000000,0.865000,False,False,False,False,False,True,True,training_calibration
2016-01-07T22:00:00Z,0.855000,0.000000,0.000000,0.855000,False,False,False,False,False,True,True,training_calibration
2016-01-07T23:00:00Z,0.675000,0.000000,0.000000,0.675000,False,False,False,False,False,True,True,training_calibration
2016-01-08T00:00:00Z,0.938000,0.000000,0.000000,0.938000,False,False,False,False,False,True,True,training_calibration
2016-01-08T01:00:00Z,0.682000,0.000000,0.000000,0.682000,False,False,False,False,False,True,True,training_calibration
2016-01-08T02:00:00Z,1.688000,0.000000,0.000000,1.688000,False,False,False,False,False,True,True,training_calibration
2016-01-08T03:00:00Z,0.745000,0.000000,0.000000,0.745000,False,False,False,False,False,True,True,training_calibration
2016-01-08T04:00:00Z,0.859000,0.000000,0.000000,0.859000,False,False,False,False,False,True,True,training_calibration
2016-01-08T05:00:00Z,0.886000,0.000000,0.000000,0.886000,False,False,False,False,False,True,True,training_calibration
2016-01-08T06:00:00Z,1.960000,0.000000,0.000000,1.960000,False,False,False,False,False,True,True,training_calibration
2016-01-08T07:00:00Z,0.904000,0.000000,0.068000,0.972000,False,False,False,False,False,True,True,training_calibration
2016-01-08T08:00:00Z,0.401000,0.163000,0.414000,0.652000,False,False,False,False,False,True,True,training_calibration
2016-01-08T09:00:00Z,0.827000,0.439000,1.090000,1.478000,False,False,False,False,False,True,True,training_calibration
2016-01-08T10:00:00Z,0.650000,0.109000,0.527000,1.068000,False,False,False,False,False,True,True,training_calibration
2016-01-08T11:00:00Z,0.405000,0.030000,0.394000,0.769000,False,False,False,False,False,True,True,training_calibration
2016-01-08T12:00:00Z,0.550000,0.102000,0.456000,0.904000,False,False,False,False,False,True,True,training_calibration
2016-01-08T13:00:00Z,1.825000,0.048000,0.378000,2.155000,False,False,False,False,False,True,True,training_calibration
2016-01-08T14:00:00Z,2.244000,0.000000,0.120000,2.364000,False,False,False,False,False,True,True,training_calibration
2016-01-08T15:00:00Z,1.434000,0.000000,0.012000,1.446000,False,False,False,False,False,True,True,training_calibration
2016-01-08T16:00:00Z,0.827000,0.000000,0.000000,0.827000,False,False,False,False,False,True,True,training_calibration
2016-01-08T17:00:00Z,1.170000,0.000000,0.000000,1.170000,False,False,False,False,False,True,True,training_calibration
2016-01-08T18:00:00Z,3.098000,0.000000,0.000000,3.098000,False,False,False,False,False,True,True,training_calibration
2016-01-08T19:00:00Z,1.042000,0.000000,0.000000,1.042000,False,False,False,False,False,True,True,training_calibration
2016-01-08T20:00:00Z,0.835000,0.000000,0.000000,0.835000,False,False,False,False,False,True,True,training_calibration
2016-01-08T21:00:00Z,1.023000,0.000000,0.000000,1.023000,False,False,False,False,False,True,True,training_calibration
2016-01-08T22:00:00Z,0.687000,0.000000,0.000000,0.687000,False,False,False,False,False,True,True,training_calibration
2016-01-08T23:00:00Z,0.908000,0.000000,0.000000,0.908000,False,False,False,False,False,True,True,training_calibration
2016-01-09T00:00:00Z,0.636000,0.000000,0.000000,0.636000,False,False,False,False,False,True,False,training_calibration
2016-01-09T01:00:00Z,0.744000,0.000000,0.000000,0.744000,False,False,False,False,False,True,False,training_calibration
2016-01-09T02:00:00Z,0.817000,0.000000,0.000000,0.817000,False,False,False,False,False,True,False,training_calibration
2016-01-09T03:00:00Z,0.523000,0.000000,0.000000,0.523000,False,False,False,False,False,True,False,training_calibration
2016-01-09T04:00:00Z,0.839000,0.000000,0.000000,0.839000,False,False,False,False,False,True,False,training_calibration
2016-01-09T05:00:00Z,0.753000,0.000000,0.000000,0.753000,False,False,False,False,False,True,False,training_calibration
2016-01-09T06:00:00Z,1.638000,0.000000,0.000000,1.638000,False,False,False,False,False,True,False,training_calibration
2016-01-09T07:00:00Z,0.663000,0.000000,0.002000,0.665000,False,False,False,False,False,True,False,training_calibration
2016-01-09T08:00:00Z,0.604000,0.060000,0.311000,0.855000,False,False,False,False,False,True,False,training_calibration
2016-01-09T09:00:00Z,1.125000,0.030000,0.499000,1.594000,False,False,False,True,True,False,False,training_calibration
2016-01-09T10:00:00Z,0.375000,0.142000,0.421000,0.654000,False,False,False,False,True,False,False,training_calibration
2016-01-09T11:00:00Z,1.260000,0.098000,0.538000,1.700000,False,False,False,False,False,True,False,training_calibration
2016-01-09T12:00:00Z,0.552000,0.072000,0.408000,0.888000,False,False,False,False,False,True,False,training_calibration
2016-01-09T13:00:00Z,0.471000,0.028000,0.269000,0.712000,False,False,False,False,False,True,False,training_calibration
2016-01-09T14:00:00Z,0.689000,0.000000,0.171000,0.860000,False,False,False,False,False,True,False,training_calibration
2016-01-09T15:00:00Z,0.630000,0.000000,0.021000,0.651000,False,False,False,False,False,True,False,training_calibration
2016-01-09T16:00:00Z,0.953000,0.000000,0.000000,0.953000,False,False,False,False,False,True,False,training_calibration
2016-01-09T17:00:00Z,1.490000,0.000000,0.000000,1.490000,False,False,False,False,False,True,False,training_calibration
2016-01-09T18:00:00Z,0.955000,0.000000,0.000000,0.955000,False,False,False,False,False,True,False,training_calibration
2016-01-09T19:00:00Z,1.055000,0.000000,0.000000,1.055000,False,False,False,False,False,True,False,training_calibration
2016-01-09T20:00:00Z,0.931000,0.000000,0.000000,0.931000,False,False,False,False,False,True,False,training_calibration
2016-01-09T21:00:00Z,1.734000,0.000000,0.000000,1.734000,False,False,False,False,False,True,False,training_calibration
2016-01-09T22:00:00Z,0.945000,0.000000,0.000000,0.945000,False,False,False,False,False,True,False,training_calibration
2016-01-09T23:00:00Z,0.938000,0.000000,0.000000,0.938000,False,False,False,False,False,True,False,training_calibration
2016-01-10T00:00:00Z,0.635000,0.000000,0.000000,0.635000,False,False,False,False,False,True,True,training_calibration
2016-01-10T01:00:00Z,0.785000,0.000000,0.000000,0.785000,False,False,False,False,False,True,True,training_calibration
2016-01-10T02:00:00Z,0.802000,0.000000,0.000000,0.802000,False,False,False,False,False,True,True,training_calibration
2016-01-10T03:00:00Z,0.575000,0.000000,0.000000,0.575000,False,False,False,False,False,True,True,training_calibration
2016-01-10T04:00:00Z,0.783000,0.000000,0.000000,0.783000,False,False,False,False,False,True,True,training_calibration
2016-01-10T05:00:00Z,0.802000,0.000000,0.000000,0.802000,False,False,False,False,False,True,True,training_calibration
2016-01-10T06:00:00Z,0.717000,0.000000,0.000000,0.717000,False,False,False,False,False,True,True,training_calibration
2016-01-10T07:00:00Z,0.724000,0.000000,0.008000,0.732000,False,False,False,False,False,True,True,training_calibration
2016-01-10T08:00:00Z,0.738000,0.009000,0.099000,0.828000,False,False,False,False,False,True,True,training_calibration
2016-01-10T09:00:00Z,0.676000,0.010000,0.211000,0.877000,False,False,False,False,False,True,True,training_calibration
2016-01-10T10:00:00Z,1.225000,0.121000,0.495000,1.599000,False,False,False,False,False,True,True,training_calibration
2016-01-10T11:00:00Z,1.220000,0.289000,1.008000,1.939000,False,False,False,False,False,True,True,training_calibration
2016-01-10T12:00:00Z,0.955000,0.008000,0.182000,1.129000,False,False,False,False,False,True,True,training_calibration
2016-01-10T13:00:00Z,0.535000,0.053000,0.366000,0.848000,False,False,False,False,False,True,True,training_calibration
2016-01-10T14:00:00Z,0.818000,0.000000,0.080000,0.898000,False,False,False,False,False,True,True,training_calibration
2016-01-10T15:00:00Z,1.660000,0.000000,0.000000,1.660000,False,False,False,False,False,True,True,training_calibration
2016-01-10T16:00:00Z,1.875000,0.000000,0.000000,1.875000,False,False,False,False,False,True,True,training_calibration
2016-01-10T17:00:00Z,0.967000,0.000000,0.000000,0.967000,False,False,False,False,False,True,True,training_calibration
2016-01-10T18:00:00Z,1.298000,0.000000,0.000000,1.298000,False,False,False,False,False,True,True,training_calibration
2016-01-10T19:00:00Z,1.627000,0.000000,0.000000,1.627000,False,False,False,False,False,True,True,training_calibration
2016-01-10T20:00:00Z,1.696000,0.000000,0.000000,1.696000,False,False,False,False,False,True,True,training_calibration
2016-01-10T21:00:00Z,0.764000,0.000000,0.000000,0.764000,False,False,False,False,False,True,True,training_calibration
2016-01-10T22:00:00Z,0.905000,0.000000,0.000000,0.905000,False,False,False,False,False,True,True,training_calibration
2016-01-10T23:00:00Z,0.865000,0.000000,0.000000,0.865000,False,False,False,False,False,True,True,training_calibration
2016-01-11T00:00:00Z,0.534000,0.000000,0.000000,0.534000,False,False,False,False,False,True,False,training_calibration
2016-01-11T01:00:00Z,0.839000,0.000000,0.000000,0.839000,False,False,False,False,False,True,False,training_calibration
2016-01-11T02:00:00Z,0.601000,0.000000,0.000000,0.601000,False,False,False,False,False,True,False,training_calibration
2016-01-11T03:00:00Z,0.729000,0.000000,0.000000,0.729000,False,False,False,False,False,True,False,training_calibration
2016-01-11T04:00:00Z,0.810000,0.000000,0.000000,0.810000,False,False,False,False,False,True,False,training_calibration
2016-01-11T05:00:00Z,0.892000,0.000000,0.000000,0.892000,False,False,False,False,False,True,False,training_calibration
2016-01-11T06:00:00Z,2.245000,0.000000,0.000000,2.245000,False,False,False,False,False,True,False,training_calibration
2016-01-11T07:00:00Z,1.422000,0.000000,0.010000,1.432000,False,False,False,False,False,True,False,training_calibration
2016-01-11T08:00:00Z,0.720000,0.000000,0.099000,0.819000,False,False,False,False,False,True,False,training_calibration
2016-01-11T09:00:00Z,0.326000,0.348000,0.660000,0.638000,False,False,False,False,False,True,False,training_calibration
2016-01-11T10:00:00Z,0.242000,0.512000,0.982000,0.712000,False,False,False,False,False,True,False,training_calibration
2016-01-11T11:00:00Z,0.750000,0.200000,0.492000,1.042000,False,False,False,False,False,True,False,training_calibration
