interval,hour_utc,load_kW,PV_kW,ambient_C,ripple,ripple_estimate,Tj_start_C,Tj_estimate_C,Ts_start_C,Ts_estimate_C,Tj_peak_C,action_kW,executed_mean_kW,energy_kWh,operating_cost_USD,DR_shortfall_kWh,grid_energy_kWh,loss_energy_kWh,trip,thermal_exceedance_seconds,solver_status,solver_seconds,rainflow_gap_USD,iterations
3,0.75,10.517245188802235,0.0,36.53753396662968,0.37498665497624384,0.4,42.00913271986187,41.791603363064254,40.80895490974359,40.5452456912402,42.00913271986187,0.0,0.0,100.0,0.32151735566406703,0.0,2.6793112972005586,0.05,0,0,optimal,0.011723699979484081,0.0,1
4,1.0,8.04259926202524,0.0,36.399310800702104,0.32622959455311495,0.4,41.86641596725681,41.746779533265915,40.66622360749235,40.6684339461186,41.86641596725681,0.0,0.0,100.0,0.24727797786075717,0.0,2.0606498155063098,0.05,0,0,optimal,0.011799100000644103,0.0,1
5,1.25,8.04259926202524,0.0,36.2759214497091,0.2876109914064723,0.4,41.72605219131513,41.71920658110797,40.52586302646722,40.34995418351626,41.72605219131513,0.0,0.0,100.0,0.24727797786075717,0.0,2.0606498155063098,0.05,0,0,optimal,0.011898299999302253,0.0,1
6,1.5,8.04259926202524,0.0,36.16789428579471,0.26176263952049983,0.4,41.59460421018584,41.51111820052883,40.394427073054665,40.3031218934384,41.59460421018584,0.0,0.0,100.0,0.24727797786075717,0.0,2.0606498155063098,0.05,0,0,optimal,0.01180379997822456,0.0,1
7,1.75,8.04259926202524,0.0,36.075691897859436,0.25044606135980546,0.4,41.47546158309388,41.410902509530516,40.27530103608288,39.739146115460784,41.47546158309388,0.0,0.0,100.0,0.24727797786075717,0.0,2.0606498155063098,0.05,0,0,optimal,0.011799100000644103,0.0,1
8,2.0,7.512317992001598,0.0,35.99970911068358,0.25443246302451084,0.4,41.37047472451549,41.12454173327631,40.170333258662055,40.09233579382622,41.37047472451549,0.0,0.0,100.0,0.23136953976004804,0.0,1.9280794980004001,0.05,0,0,optimal,0.01177290000487119,0.0,1
9,2.25,7.512317992001598,0.0,35.94027129422693,0.27345017782900666,0.4,41.28072865309305,41.25419086201879,40.080607729302145,40.296284837264906,41.28072865309305,0.0,0.0,100.0,0.23136953976004804,0.0,1.9280794980004001,0.05,0,0,optimal,0.02055889999610372,0.0,2
10,2.5,7.512317992001598,0.0,35.89763297034462,0.3062031799376261,0.4,41.20690896382169,41.307988062461256,40.00680950535297,40.090845498189424,41.20690896382169,0.0,0.0,100.0,0.23136953976004804,0.0,1.9280794980004001,0.05,0,0,optimal,0.029989500006195158,8.312721205914336e-07,3
11,2.75,7.512317992001598,0.0,35.87197672288544,0.3504594063835619,0.4,41.14947461539695,41.189846196013555,39.94939724038272,39.99921231245096,41.14947461539695,0.0,0.0,100.0,0.23136953976004804,0.0,1.9280794980004001,0.05,0,0,optimal,0.020911899977363646,9.619933498617242e-05,2
12,3.0,9.986963918778594,0.4207120619505296,35.86341241583986,0.40320286847139575,0.4,41.108739281395415,41.13721383836716,39.90868441231314,40.04475203596071,41.108739281395415,0.0,0.0,100.0,0.29298755570484186,0.0,2.441562964207016,0.05,0,0,optimal,0.029271700012031943,3.0449498825135812e-09,3
13,3.25,9.986963918778594,0.4207120619505296,35.87197672288544,0.4608391864225342,0.4,41.08490951035408,41.16374015910149,39.88487742537699,40.28531299176137,42.830876684203474,9.583906961637007,9.583906961637007,97.5551257750926,0.008659334830291382,0.0,0.07216112358576152,0.07657489978799734,0,0,optimal,0.029291900020325556,1.549774582276786e-08,3
14,3.5,9.986963918778594,0.4207120619505296,35.89763297034462,0.5194405404171261,0.44172029871816443,42.830876684203474,43.00574446221745,40.99457891338665,40.95284591627695,43.46051200886035,9.908719683089068,9.908719683089062,95.02739116205969,-0.0003084798607587808,0.0,-0.007711996518969519,0.0779049600462814,0,0,optimal,0.029813700006343424,2.3048970385075584e-08,3
15,3.75,9.986963918778594,0.4207120619505296,35.94027129422693,0.5750133450237562,0.5402183863616226,43.46051200886035,43.46305654579303,41.591597792818604,41.934827738029796,43.7851859886899,9.913097158021802,9.913097158021802,92.4985398462378,-0.00034090382822271273,0.0,-0.00852259570556782,0.07818872959286681,0,0,optimal,0.03891579998889938,8.244255278455626e-10,4
16,4.0,7.910028944519328,5.482828162193999,35.99970911068358,0.623770405446885,0.5506596961571147,43.7851859886899,43.94714016682166,41.90908440540294,42.24653354533634,43.7851859886899,2.6668421033181593,2.6668421033181593,91.81822298314644,-0.0001386147352199546,0.0,-0.003465368380498865,0.05644496186770872,0,0,optimal,0.05411900000763126,4.722345375851589e-09,6
17,4.25,7.910028944519328,5.482828162193999,36.075691897859436,0.6623890085935278,0.6175078702458188,42.533040793934425,42.68206117575463,41.17737208117186,41.089857674461314,42.533040793934425,2.6677937231667572,2.6677937231667572,91.13766335988961,-0.00014739628529226916,0.0,-0.0036849071323067292,0.05646332807805033,0,0,optimal,0.047091999993426725,8.16575654316587e-09,5
18,4.5,7.910028944519328,5.482828162193999,36.16789428579471,0.6882373604795002,0.6796975600231627,42.22547752611764,42.180993147611844,40.86994332770151,40.73690187570235,42.22547752611764,2.6687775326774856,2.6687775326774856,90.45685276481883,-0.00015668466633278003,0.0,-0.003917116658319501,0.05647707092971966,0,0,optimal,0.03102159997797571,2.0684689801431233e-05,3
19,4.75,7.910028944519328,5.482828162193999,36.2759214497091,0.6995539386401946,0.694654941385288,42.12882508081934,42.117158841146576,40.77324505795531,41.89751894457714,42.140015615845364,2.6690283390176726,2.669028339017672,89.77597818853882,-0.00015896522512456854,0.0,-0.003974130628114213,0.056482758544971666,0,0,optimal,0.03155670000705868,4.6666302900427725e-06,3
20,5.0,11.621997834684825,10.76208597183129,36.399310800702104,0.6955675369754892,0.7062558256688516,42.140015615845364,42.664568835955144,40.78444450426953,41.15680537443287,42.140015615845364,1.0768666849350303,1.0768666849350303,89.50126729952477,-6.953297167582278e-05,0.0,-0.0017383242918955696,0.05250038122847834,0,0,optimal,0.03837599998223595,6.938893903907228e-18,4
21,5.25,11.621997834684825,10.76208597183129,36.53753396662968,0.6765498221709934,0.6814107962422551,41.94747098522557,42.099810750133614,40.68733031353098,40.28902835410679,41.973604149560984,1.076696968910464,1.0766969689104644,89.22659970541496,-6.790651346150007e-05,0.0,-0.0016976628365375016,0.0524986136776948,0,0,optimal,0.03754130000015721,0.0,4
22,5.5,11.621997834684825,10.76208597183129,36.689999054674914,0.6437968200623743,0.6651911557703297,41.973604149560984,41.77220335504868,40.713672921986856,40.2120617583647,42.06601499647593,1.0765894792117219,1.0765894792117217,88.95195953214666,-6.693211973818695e-05,0.0,-0.0016733029934546742,0.052496101096092124,0,0,optimal,0.04587080000783317,4.163336342344337e-17,5
23,5.75,11.621997834684825,10.76208597183129,36.85605318592395,0.5995405936164382,0.6403786031539103,42.06601499647593,41.852204924964624,40.80623331337966,41.119066035902115,42.196956661542565,1.0764300931830022,1.0764300931830024,88.67736001857956,-6.546824239536175e-05,0.0,-0.0016367060598840438,0.05249285152248283,0,0,optimal,0.046544100012397394,1.3877787807814457e-17,5
24,6.0,15.113016195673802,20.79131867445843,37.03498529109366,0.5467971315286043,0.6161322452549924,42.196956661542565,42.2998977474283,40.93730487008146,40.05259797577108,42.196956661542565,0.0,0.0,88.67736001857956,-0.054783024787846274,0.0,-1.369575619696157,0.05,0,0,optimal,0.046398500009672716,1.3877787807814457e-17,5
25,6.25,15.113016195673802,20.79131867445843,37.22602915543958,0.4891608135774659,0.4,42.18874382897025,41.76940836004485,40.98881284556465,40.53503599166042,42.31338914772978,0.0,0.0,88.67736001857956,-0.054783024787846274,0.0,-1.369575619696157,0.05,0,0,optimal,0.04619050002656877,1.3877787807814457e-17,5
26,6.5,15.113016195673802,20.79131867445843,37.428366699804975,0.43055945958287367,0.4,42.31338914772978,42.127809498985954,41.11355726589404,41.59083041992123,42.47888212165571,0.0,0.0,88.67736001857956,-0.054783024787846274,0.0,-1.369575619696157,0.05,0,0,optimal,0.0451284000009764,1.3877787807814457e-17,5
27,6.75,15.113016195673802,20.79131867445843,37.64113148376145,0.37498665497624384,0.4,42.47888212165571,42.708872870631026,41.2791052313072,41.618339882490126,42.669226331071606,0.0,0.0,88.67736001857956,-0.054783024787846274,0.0,-1.369575619696157,0.05,0,0,optimal,0.04457270001876168,1.3877787807814457e-17,5
28,7.0,15.99681831237987,43.91691072490045,37.86341241583986,0.326229594553115,0.4,42.669226331071606,42.7985552501637,41.46948290401833,40.898602466247866,42.87635823332888,0.0,0.0,88.67736001857956,-0.27720092412520575,0.0,-6.930023103130144,0.05,0,0,optimal,0.044348299998091534,1.3877787807814457e-17,5
29,7.25,15.99681831237987,43.91691072490045,38.094257654963855,0.28761099140647206,0.4,42.87635823332888,42.6459694744248,41.67663741659973,42.31412287698445,43.095954109190096,0.0,0.0,88.67736001857956,-0.27720092412520575,0.0,-6.930023103130144,0.05,0,0,optimal,0.062487599992891774,1.3877787807814457e-17,7
30,7.5,15.99681831237987,43.91691072490045,38.332678686379495,0.26176263952049983,0.4,43.095954109190096,43.393284599028895,41.896250082430505,42.11934664224222,43.32544413245752,0.0,0.0,88.67736001857956,-0.27720092412520575,0.0,-6.930023103130144,0.05,0,0,optimal,0.09637710000970401,4.163336342344337e-17,11
31,7.75,15.99681831237987,43.91691072490045,38.57765455462721,0.25044606135980546,0.4,43.32544413245752,43.42253142476157,42.12575343546172,42.022135029533295,43.563072996661475,0.0,0.0,88.67736001857956,-0.27720092412520575,0.0,-6.930023103130144,0.05,0,0,optimal,0.06393699999898672,5.551115123125783e-17,7
32,8.0,11.091716564661182,56.23970273299983,38.828136235429774,0.25443246302451084,0.4,43.563072996661475,43.50430566049177,42.363393265261806,42.08156103204646,43.80745682418398,0.0,0.0,88.67736001857956,-0.44947986168338633,0.0,-11.23699654208466,0.05,0,0,optimal,0.11423279999871738,4.163336342344337e-17,13
33,8.25,11.091716564661182,56.23970273299983,39.08305112777535,0.27345017782900666,0.4,43.80745682418398,43.6528500338672,42.60778619399018,41.97978294106015,44.057375443493484,0.0,0.0,88.67736001857956,-0.44947986168338633,0.0,-11.23699654208466,0.05,0,0,optimal,0.11256819998379797,4.163336342344337e-17,13
34,8.5,11.091716564661182,56.23970273299983,39.34130764695965,0.3062031799376263,0.4,44.057375443493484,43.78822775459823,42.857712270368154,43.209826269279645,44.31167631575236,0.0,0.0,88.67736001857956,-0.44947986168338633,0.0,-11.23699654208466,0.05,0,0,optimal,0.18659009999828413,3.533843538058856e-06,22
35,8.75,11.091716564661182,56.23970273299983,39.60179989891928,0.3504594063835618,0.4,44.31167631575236,44.49835567402617,43.11201904653376,43.76409115991368,44.56923144106609,0.0,0.0,88.67736001857956,-0.44947986168338633,0.0,-11.23699654208466,0.05,0,0,optimal,0.1868537000264041,8.551441359055945e-07,22
36,9.0,6.6727059811308305,85.22812093707503,39.86341241583986,0.4032028684713953,0.4,44.56923144106609,44.87685890618204,43.369578555586,43.65670924742793,44.828919416473205,0.0,0.0,88.67736001857956,-0.7835541495594419,0.0,-19.58885373898605,0.05,0,0,optimal,0.09418410001671873,5.4628543751517045e-05,11
37,9.25,6.6727059811308305,85.22812093707503,40.125024932760425,0.46083918642253413,0.4,44.828919416473205,44.94862281625168,43.62926940342178,43.377918632890115,45.08961944082969,0.0,0.0,88.67736001857956,-0.7835541495594419,0.0,-19.58885373898605,0.05,0,0,optimal,0.13766259999829344,2.395765428080121e-05,16
38,9.5,6.6727059811308305,85.22812093707503,40.385517184720065,0.5194405404171263,0.4,45.08961944082969,44.9927773928866,43.88997078969734,44.27406333777126,45.35021099495144,0.0,0.0,88.67736001857956,-0.7835541495594419,0.0,-19.58885373898605,0.05,0,0,optimal,0.07178310002200305,1.844118030606967e-05,8
39,9.75,6.6727059811308305,85.22812093707503,40.64377370390437,0.5750133450237561,0.4,45.35021099495144,45.55455141679665,44.150562195608,44.867930366898015,49.69365115999598,-18.45578601852448,-18.45578601852448,93.19902759311806,-0.5965194412362109,0.0,-14.912986030905273,0.11192120344965745,0,0,optimal,0.14107519999379292,4.3412209702081705e-05,16
40,10.0,17.587662122450798,78.98529679200266,40.89868859624994,0.623770405446885,0.6022106928679493,49.69365115999598,50.02509850891902,47.011407812193085,46.433997008738,49.69365115999598,0.0,0.0,93.19902759311806,-0.6119763466955187,0.0,-15.29940866738797,0.05,0,0,optimal,0.02070399999502115,1.3877787807814457e-17,2
41,10.25,17.587662122450798,78.98529679200266,41.149170277052505,0.6623890085935275,0.4,47.10539949408488,46.821638731193566,45.903896951679826,45.35977430196598,47.10539949408488,0.0,0.0,93.19902759311806,-0.6119763466955187,0.0,-15.29940866738797,0.05,0,0,optimal,0.02035109998541884,1.3877787807814457e-17,2
42,10.5,17.587662122450798,78.98529679200266,41.39414614530021,0.6882373604795001,0.4,46.707548411042886,46.43990600731181,45.50701352228334,45.02001689596492,46.707548411042886,0.0,0.0,93.19902759311806,-0.6119763466955187,0.0,-15.29940866738797,0.05,0,0,optimal,0.020608299993909895,1.3877787807814457e-17,2
43,10.75,17.587662122450798,78.98529679200266,41.63256717671587,0.6995539386401946,0.4,46.64774138074818,46.41481286576939,45.44766138845432,45.16614028426651,46.74476666106166,0.0,0.0,93.19902759311806,-0.6119763466955187,0.0,-15.29940866738797,0.05,0,0,optimal,0.020796199998585507,1.3877787807814457e-17,2
44,11.0,3.4026381493183706,72.67461586274472,41.86341241583986,0.6955675369754892,0.4,46.74476666106166,46.630067744994484,45.544897705632884,45.84964042814622,46.91216851119693,0.0,0.0,93.19902759311806,-0.6907197771342635,0.0,-17.267994428356587,0.05,0,0,optimal,0.019900200015399605,1.3877787807814457e-17,2
45,11.25,3.4026381493183706,72.67461586274472,42.085693347918266,0.6765498221709934,0.4,46.91216851119693,47.04913704274109,45.712394246689335,45.69928133535327,47.10843538704015,0.0,0.0,93.19902759311806,-0.6907197771342635,0.0,-17.267994428356587,0.05,0,0,optimal,0.029022300004726276,1.3877787807814457e-17,3
