interval,hour_utc,load_kW,PV_kW,ambient_C,ripple,ripple_estimate,Tj_start_C,Tj_estimate_C,Ts_start_C,Ts_estimate_C,Tj_peak_C,action_kW,executed_mean_kW,energy_kWh,operating_cost_USD,DR_shortfall_kWh,grid_energy_kWh,loss_energy_kWh,trip,thermal_exceedance_seconds,solver_status,solver_seconds,rainflow_gap_USD,iterations
0,0.0,55.19344218829409,0.0,11.584680235156437,0.28072746861822123,0.4,16.784680235156436,16.776707385878275,15.584680235156437,15.529496498817503,16.784680235156436,0.0,0.0,100.0,1.6618032656488226,0.0,13.848360547073522,0.05,0,0,optimal,0.013516200007870793,0.0,1
1,0.25,55.19344218829409,0.0,11.405748129986717,0.25797011859177016,0.4,16.784680235156436,16.76356162354453,15.584680235156437,15.588787083289665,16.784680235156436,0.0,0.0,100.0,1.6618032656488226,0.0,13.848360547073522,0.05,0,0,optimal,0.01153130002785474,0.0,1
2,0.5,55.19344218829409,0.0,11.239693998737685,0.2500029963244531,0.4,16.69071228991008,16.702588067401134,15.490585478674134,15.557819149559807,16.69071228991008,0.0,0.0,100.0,1.6618032656488226,0.0,13.848360547073522,0.05,0,0,optimal,0.012514200003352016,0.0,1
3,0.75,55.19344218829409,0.0,11.087228910692446,0.2573690480324955,0.4,16.558827663924635,16.581326079420823,15.358649853806362,15.329553350207883,16.558827663924635,0.0,0.0,100.0,1.6618032656488226,0.0,13.848360547073522,0.05,0,0,optimal,0.011589899979298934,0.0,1
4,1.0,40.61070726264393,0.0,10.949005744764872,0.27956628946497,0.4,16.416110911319574,16.41039880364394,15.215918551555113,15.254488796254744,16.416110911319574,0.0,0.0,100.0,1.224321217879318,0.0,10.20267681566098,0.05,0,0,optimal,0.012233500019647181,0.0,1
5,1.25,40.61070726264393,0.0,10.825616393771874,0.31508201530093,0.4,16.275747135377888,16.29310941368159,15.075557970529987,15.088192635001647,16.275747135377888,0.0,0.0,100.0,1.224321217879318,0.0,10.20267681566098,0.05,0,0,optimal,0.011426799988839775,0.0,1
6,1.5,40.61070726264393,0.0,10.717589229857479,0.36149588751716655,0.4,16.14429915424861,16.168313138118595,14.944122017117435,15.0679593303286,16.14429915424861,0.0,0.0,100.0,1.224321217879318,0.0,10.20267681566098,0.05,0,0,optimal,0.012218600022606552,0.0,1
7,1.75,40.61070726264393,0.0,10.625386841922204,0.4156448774246928,0.4,16.025156527156646,16.06104511993301,14.824995980145648,14.735042019741812,16.025156527156646,0.0,0.0,100.0,1.224321217879318,0.0,10.20267681566098,0.05,0,0,optimal,0.011902500002179295,0.0,1
8,2.0,31.198214719724277,0.0,10.549404054746354,0.4738388208467491,0.4,15.920169668578255,15.871247825230142,14.720028202724825,14.635093572583138,15.920169668578255,0.0,0.0,100.0,0.9419464415917281,0.0,7.849553679931066,0.05,0,0,optimal,0.011306999978842214,0.0,1
9,2.25,31.198214719724277,0.0,10.489966238289705,0.5321118967091595,0.4,15.830423597155818,15.776068079425693,14.630302673364918,14.497762464721065,15.830423597155818,0.0,0.0,100.0,0.9419464415917281,0.0,7.849553679931066,0.05,0,0,optimal,0.020190899987937883,8.326672684688674e-17,2
10,2.5,31.198214719724277,0.0,10.447327914407385,0.5864928911927132,0.4,15.756603907884463,15.685947232005695,14.556504449415744,14.442099744997096,21.90228304480064,-24.999999999999996,-24.999999999999996,106.125,1.7032323535427698,0.0,14.193602946189745,0.14404926625867587,0,0,optimal,0.02112479999777861,2.7755575615628914e-16,2
11,2.75,31.198214719724277,0.0,10.421671666948214,0.6332758293921972,0.5881354182726041,21.90228304480064,21.881934201279257,18.45036355360434,18.596775242825174,23.848953021852516,-24.999999999999993,-24.999999999999996,112.25,1.7034249457735404,0.0,14.195207881446164,0.14565420151509798,0,0,optimal,0.02132470000651665,2.220446049250313e-16,2
12,3.0,35.1311341390663,0.0,10.413107359902627,0.6692725313817787,0.6206729286213777,23.848953021852516,23.882597279659795,20.355820458335216,20.36580147133221,24.836317269430786,-24.999999999999996,-24.999999999999996,118.375,1.8215707734812485,0.0,15.179756445677071,0.14697291091049863,0,0,optimal,0.021500400005606934,6.661338147750939e-16,2
13,3.25,35.1311341390663,0.0,10.421671666948214,0.6920298814082299,0.6717359080157367,24.836317269430786,24.85735864704457,21.310253924616223,21.38517080126003,25.351563817626396,-25.000000000000004,-25.000000000000004,124.5,1.82167532975106,0.0,15.180627747925506,0.14784421315892815,0,0,optimal,0.0218524000083562,0.0,2
14,3.5,35.1311341390663,0.0,10.447327914407385,0.6999970036755468,0.6599279771675536,25.351563817626396,25.334615387556052,21.803968228232794,21.97208976607226,25.620096718624012,-24.999999999999996,-24.999999999999996,130.625,1.8217127600143854,0.0,15.180939666786545,0.14815613201997713,0,0,optimal,0.021601200016448274,0.0,2
15,3.75,35.1311341390663,0.0,10.489966238289705,0.6926309519675045,0.6897301694274982,25.620096718624012,25.69376517834989,22.06470099368902,22.262883079928216,25.747284476215594,-24.999999999999996,-24.999999999999996,136.75,1.8216781386922174,0.0,15.180651155768485,0.14786762100190837,0,0,optimal,0.022291400004178286,0.0,2
