date,mode,regime,seed,overrides,operating_cost_USD,DR_cost_USD,battery_wear,converter_wear,wear_cost_USD,terminal_correction_USD,total_cost_USD,energy_adjusted_cost_USD,terminal_SOC,terminal_SOC_error,trip,thermal_exceedance_hours,DR_shortfall_kWh,Tj_RMSE_C,Tj_peak_C,FEC,solver_p95_seconds,max_rainflow_gap_USD,solver_status_counts,numerical_gate,terminal_service_met,elapsed_seconds
2017-01-01,full_mean,heatwave_dr,73,{},247.6590979631015,0.001996565988239496,0.00012723289623068937,1.1170584749045739e-07,6.3649959869591815,0.0,254.0260905160489,254.0260905160489,0.5,0.0,0,0.0,0.000998282994119748,0.06458059719024782,58.70667234701428,1.2,0.022563400016224477,6.81963011839315e-06,{'optimal': 96},PASS,True,1.8058217999932822
2017-01-01,full,ordinary,41,{},247.65284970583696,0.0,0.00012723289623068937,8.689328914975693e-08,6.364251610208961,0.0,254.0171013160459,254.0171013160459,0.5,0.0,0,0.0,0.0,0.516548904803998,48.703031672848994,1.2000000000000002,0.023014924983726814,8.881784197001252e-16,{'optimal': 96},PASS,True,1.8588759999838658
2017-01-01,full,ordinary,73,{},247.6532932727979,0.0,0.00012723289623068937,8.676991314022137e-08,6.364247908928675,0.0,254.01754118172659,254.01754118172659,0.5,0.0,0,0.0,0.0,0.5177648827829664,48.69518070863482,1.2000000000000002,0.021771050000097603,8.881784197001252e-16,{'optimal': 96},PASS,True,1.5781905000039842
2017-01-01,full,heatwave_dr,73,{},247.6590979631015,0.001996565988239496,0.00012723289623068937,1.1170584749045739e-07,6.3649959869591815,0.0,254.0260905160489,254.0260905160489,0.5,0.0,0,0.0,0.000998282994119748,0.5178204928222734,58.70667234701428,1.2,0.02175474999967264,6.81963011839315e-06,{'optimal': 96},PASS,True,1.7067672999983188
2017-01-01,full,heatwave_dr,41,{},247.65864155139693,0.0014728148061884383,0.00012723289623068937,1.1186102388178253e-07,6.365000642250922,0.0,254.02511500845404,254.02511500845404,0.5,0.0,0,0.0,0.0007364074030942191,0.5170440678317267,58.714278739195464,1.2000000000000002,0.021924874992691912,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.8801021999970544
2017-01-01,oracle,ordinary,73,{},247.65276365212844,0.0,0.00012723289623068937,8.686394452140034e-08,6.36425072987011,0.0,254.01701438199856,254.01701438199856,0.5,0.0,0,0.0,0.0,0.0,48.701604028122425,1.2,0.022107874996436294,8.881784197001252e-16,{'optimal': 96},PASS,True,1.699760100018466
2017-01-01,oracle,ordinary,41,{},247.65276365212844,0.0,0.00012723289623068937,8.686394452140034e-08,6.36425072987011,0.0,254.01701438199856,254.01701438199856,0.5,0.0,0,0.0,0.0,0.0,48.701604028122425,1.2,0.02736804999585729,8.881784197001252e-16,{'optimal': 96},PASS,True,1.8647564999992028
2017-01-01,oracle,heatwave_dr,41,{},247.66079128112688,0.0012986967350379075,0.00012723289623068937,1.1179005191624679e-07,6.3649985130919555,0.0,254.02708849095387,254.02708849095387,0.5,0.0,0,0.0,0.0006493483675189538,0.0,58.71170067245757,1.2000000000000002,0.020285424994654022,6.718721184739707e-06,{'optimal': 96},PASS,True,1.4029595999745652
2017-02-01,economic,ordinary,41,{},239.96564724117445,0.0,0.00012657575332810823,3.4667564549252185e-08,6.329827693341889,0.0,246.29547493451633,246.29547493451633,0.5,0.0,0,0.0,0.0,0.5519170540510205,46.64864255097428,1.196636535630995,0.006451774999732152,0.0,{'optimal': 96},PASS,True,0.6066394000081345
2017-02-01,economic,ordinary,73,{},239.96564724117445,0.0,0.00012657575332810823,3.4667564549252185e-08,6.329827693341889,0.0,246.29547493451633,246.29547493451633,0.5,0.0,0,0.0,0.0,0.5012744460823626,46.64864255097428,1.196636535630995,0.010008099998231046,0.0,{'optimal': 96},PASS,True,0.9340375000028871
2017-01-01,oracle,heatwave_dr,73,{},247.66079128112688,0.0012986967350379075,0.00012723289623068937,1.1179005191624679e-07,6.3649985130919555,0.0,254.02708849095387,254.02708849095387,0.5,0.0,0,0.0,0.0006493483675189538,0.0,58.71170067245757,1.2000000000000002,0.022473874989373144,6.718721184739707e-06,{'optimal': 96},PASS,True,1.9168088000151329
2017-02-01,economic,heatwave_dr,73,{},240.2021934074295,0.0,0.00012419627687634268,3.988009356632532e-08,6.211010246624124,0.0,246.4132036540536,246.4132036540536,0.5,0.0,0,0.0,0.0,0.49585656132351685,56.09738837557006,1.184340617263648,0.009927500017511193,0.0,{'optimal': 96},PASS,True,0.9280468999932054
