interval,hour_utc,load_kW,PV_kW,ambient_C,ripple,ripple_estimate,Tj_start_C,Tj_estimate_C,Ts_start_C,Ts_estimate_C,Tj_peak_C,action_kW,executed_mean_kW,energy_kWh,operating_cost_USD,DR_shortfall_kWh,grid_energy_kWh,loss_energy_kWh,trip,thermal_exceedance_seconds,solver_status,solver_seconds,rainflow_gap_USD,iterations
4,1.0,8.04259926202524,0.0,26.399310800702104,0.32622959455311495,0.4,31.866415967256806,31.74677953326592,30.666223607492345,30.668433946118597,31.866415967256806,-0.0,0.0,100.0,0.24727797786075717,0.0,2.0606498155063098,0.05,0,0,optimal,0.009428500023204833,0.0,1
5,1.25,8.04259926202524,0.0,26.275921449709102,0.2876109914064723,0.4,31.72605219131512,31.719206581107976,30.525863026467217,30.34995418351625,31.72605219131512,-0.0,0.0,100.0,0.24727797786075717,0.0,2.0606498155063098,0.05,0,0,optimal,0.009464099974138662,0.0,1
6,1.5,8.04259926202524,0.0,26.16789428579471,0.26176263952049983,0.4,31.59460421018584,31.511118200528824,30.394427073054665,30.303121893438405,31.59460421018584,-0.0,0.0,100.0,0.24727797786075717,0.0,2.0606498155063098,0.05,0,0,optimal,0.009212300006765872,0.0,1
7,1.75,8.04259926202524,0.0,26.075691897859436,0.25044606135980546,0.4,31.475461583093875,31.410902509530523,30.275301036082876,29.739146115460784,31.475461583093875,-0.0,0.0,100.0,0.24727797786075717,0.0,2.0606498155063098,0.05,0,0,optimal,0.00933259999146685,0.0,1
8,2.0,7.512317992001598,0.0,25.999709110683582,0.25443246302451084,0.4,31.370474724515486,31.124541733276313,30.170333258662055,30.092335793826226,31.370474724515486,-0.0,0.0,100.0,0.23136953976004804,0.0,1.9280794980004001,0.05,0,0,optimal,0.009496600017882884,0.0,1
9,2.25,7.512317992001598,0.0,25.940271294226935,0.27345017782900666,0.4,31.280728653093046,31.254190862018795,30.080607729302148,30.29628483726491,31.845157513599737,3.963207148750082,3.9632071487500817,98.988977768176,0.11363455134196607,0.0,0.9469545945163842,0.05967688370350525,0,0,optimal,0.009250099974451587,0.0,1
10,2.5,7.512317992001598,0.0,25.897632970344617,0.3062031799376261,0.4,31.845157513599737,31.95012176196793,30.413362315825463,30.49788690486052,31.983543290975597,3.970897063117866,3.970897063117867,97.97599382350307,0.11340790084672697,0.0,0.9450658403893913,0.059710608168458065,0,0,optimal,0.009174899983918294,0.0,1
11,2.75,7.512317992001598,0.0,25.871976722885442,0.3504594063835619,0.4,31.983543290975597,32.02717797797077,30.55067375762933,30.600916331007422,32.03815728275335,3.9796108776879,3.979610877687899,96.96078696695004,0.11315173369734667,0.0,0.9429311141445561,0.0597543355661316,0,0,optimal,0.00929570000153035,0.0,1
12,3.0,9.986963918778594,0.4207120619505296,25.863412415839857,0.40320286847139575,0.4,32.03815728275335,32.068543168840954,30.60412527391253,30.74044823406566,32.03815728275335,3.421787824554175,3.421787824554175,96.08788190966581,0.19133130920499014,0.0,1.5944275767082519,0.05831156863977896,0,0,optimal,0.009286099986638874,0.0,1
13,3.25,9.986963918778594,0.4207120619505296,25.871976722885442,0.4608391864225342,0.4,31.963884196492867,32.042748243597345,30.56435271574431,30.964801415904052,33.224627187789345,9.90713126339352,9.907131263393522,93.5605525057389,-0.00030295962963685865,0.0,-0.007573990740921467,0.07764586090044255,0,0,optimal,0.009086300007766113,0.0,1
14,3.5,9.986963918778594,0.4207120619505296,25.897632970344617,0.5194405404171261,0.4,33.224627187789345,33.3891818693354,31.362204904829014,31.319175381877965,33.63478307216455,9.90713126339352,9.907131263393522,91.03322310181198,-0.0002928105651711188,0.0,-0.00732026412927797,0.07789958751208605,0,0,optimal,0.009049099986441433,0.0,1
15,3.75,9.986963918778594,0.4207120619505296,25.940271294226935,0.5750133450237562,0.4,33.63478307216455,33.599154944917764,31.76573685887375,32.10412074718327,33.86652219394183,9.90713126339352,9.907131263393522,88.50589369788507,-0.00028206502822285983,0.0,-0.007051625705571496,0.07816822593579252,0,0,optimal,0.00902440000209026,0.0,1
16,4.0,7.910028944519328,5.482828162193999,25.999709110683582,0.623770405446885,0.4,33.86652219394183,33.98538792312772,31.990788119372617,32.32264858644451,33.86652219394183,2.6650984827500346,2.665098482750035,87.82602163595904,-0.00012135870095044049,0.0,-0.003033967523761012,0.056440457582415365,0,0,optimal,0.00904679999803193,0.0,1
17,4.25,7.910028944519328,5.482828162193999,26.075691897859436,0.6623890085935278,0.4,32.571539049197135,32.71335000856846,31.215920280458985,31.127303471405,32.571539049197135,2.6650984827500346,2.665098482750035,87.146149574033,-0.0001207236765821054,0.0,-0.0030180919145526355,0.05645633319162378,0,0,optimal,0.009127500001341105,0.0,1
18,4.5,7.910028944519328,5.482828162193999,26.16789428579471,0.6882373604795002,0.4,32.24332028859382,32.19209032835342,30.887926250895863,30.753998080647598,32.24332028859382,2.6650984827500346,2.665098482750035,86.46627751210697,-0.00012027733524414278,0.0,-0.0030069333811035687,0.05646749172507282,0,0,optimal,0.008998300007078797,0.0,1
19,4.75,7.910028944519328,5.482828162193999,26.275921449709102,0.6995539386401946,0.4,32.136731958362546,32.117996262415716,30.781368548277772,31.904722338153928,32.14319660466108,2.6650984827500346,2.665098482750035,85.78640545018094,-0.00012007654698385687,0.0,-0.0030019136745964223,0.05647251143157997,0,0,optimal,0.00904209999134764,0.0,1
20,5.0,11.621997834684825,10.76208597183129,26.399310800702104,0.6955675369754892,0.4,32.14319660466108,32.66032931419668,30.787865085512575,31.159260530030853,32.14319660466108,1.0752012242625482,1.075201224262548,85.51211942358334,-5.3037829286368675e-05,0.0,-0.0013259457321592172,0.052496394620094144,0,0,optimal,0.009126499993726611,0.0,1
21,5.25,11.621997834684825,10.76208597183129,26.537533966629677,0.6765498221709934,0.4,31.94883170717221,32.09969333739604,30.688784064353435,30.29026240419192,31.97405833302192,1.0752012242625482,1.075201224262548,85.23783339698575,-5.30921295070505e-05,0.0,-0.0013273032376762625,0.05249503711457711,0,0,optimal,0.009064100013347343,0.0,1
22,5.5,11.621997834684825,10.76208597183129,26.689999054674917,0.6437968200623743,0.4,31.97405833302192,31.771606310782072,30.71421170991802,30.212460685274785,32.06605207509267,1.0752012242625482,1.075201224262548,84.96354737038816,-5.318211885065649e-05,0.0,-0.0013295529712664123,0.052492787380986956,0,0,optimal,0.008945400011725724,0.0,1
23,5.75,11.621997834684825,10.76208597183129,26.856053185923948,0.5995405936164382,0.4,32.06605207509267,31.85133675221133,30.806349351454216,31.119063335498033,32.19681854040325,1.0752012242625482,1.075201224262548,84.68926134379056,-5.329662146125346e-05,0.0,-0.0013324155365313367,0.05248992481572202,0,0,optimal,0.008900899993022904,0.0,1
24,6.0,15.113016195673802,20.79131867445843,27.034985291093665,0.5467971315286043,0.4,32.19681854040325,32.298966369934526,30.93723674176242,30.052425930436428,32.19681854040325,0.0,0.0,84.68926134379056,-0.054783024787846274,0.0,-1.369575619696157,0.05,0,0,optimal,0.008933800010709092,0.0,1
25,6.25,15.113016195673802,20.79131867445843,27.226029155439583,0.4891608135774659,0.4,32.18871131330814,31.76932663795311,30.98878037843302,30.534993697931238,32.31337373091508,0.0,0.0,84.68926134379056,-0.054783024787846274,0.0,-1.369575619696157,0.05,0,0,optimal,0.009137999993981794,0.0,1
26,6.5,15.113016195673802,20.79131867445843,27.428366699804975,0.43055945958287367,0.4,32.31337373091508,32.127789488049494,31.11354187208934,31.590814108663555,32.47887481200368,0.0,0.0,84.68926134379056,-0.054783024787846274,0.0,-1.369575619696157,0.05,0,0,optimal,0.00906460001715459,0.0,1
27,6.75,15.113016195673802,20.79131867445843,27.64113148376145,0.37498665497624384,0.4,32.47887481200368,32.70886513205223,31.27909793256502,31.61833249809063,32.66922286530946,0.0,0.0,84.68926134379056,-0.054783024787846274,0.0,-1.369575619696157,0.05,0,0,optimal,0.008861699985573068,0.0,1
28,7.0,15.99681831237987,43.91691072490045,27.863412415839857,0.326229594553115,0.4,32.66922286530946,32.79855174435512,31.469479443428927,30.898598997661132,32.87635659008961,0.0,0.0,84.68926134379056,-0.27720092412520575,0.0,-6.930023103130144,0.05,0,0,optimal,0.008867099997587502,0.0,1
29,7.25,15.99681831237987,43.91691072490045,28.09425765496385,0.28761099140647206,0.4,32.87635659008961,32.64596782744663,31.676635775813043,32.3141212354511,33.095953330072774,0.0,0.0,84.68926134379056,-0.27720092412520575,0.0,-6.930023103130144,0.05,0,0,optimal,0.00912079997942783,0.0,1
30,7.5,15.99681831237987,43.91691072490045,28.3326786863795,0.26176263952049983,0.4,33.095953330072774,33.393283819562505,31.896249304476047,32.119345864218054,33.32544376305071,0.0,0.0,84.68926134379056,-0.27720092412520575,0.0,-6.930023103130144,0.05,0,0,optimal,0.008999999990919605,0.0,1
31,7.75,15.99681831237987,43.91691072490045,28.57765455462721,0.25044606135980546,0.4,33.32544376305071,33.422531055322175,32.12575306660625,32.02213466067132,33.56307282151276,0.0,0.0,84.68926134379056,-0.27720092412520575,0.0,-6.930023103130144,0.05,0,0,optimal,0.008901900000637397,0.0,1
32,8.0,11.091716564661182,56.23970273299983,28.828136235429774,0.25443246302451084,0.4,33.56307282151276,33.504305485340005,32.3633930903745,32.08156085715855,33.80745674113984,0.0,0.0,84.68926134379056,-0.44947986168338633,0.0,-11.23699654208466,0.05,0,0,optimal,0.00897539997822605,0.0,1
33,8.25,11.091716564661182,56.23970273299983,29.083051127775345,0.27345017782900666,0.4,33.80745674113984,33.65284995082277,32.60778611106998,31.97978285813989,34.057375404119334,0.0,0.0,84.68926134379056,-0.44947986168338633,0.0,-11.23699654208466,0.05,0,0,optimal,0.008938899991335347,0.0,1
34,8.5,11.091716564661182,56.23970273299983,29.34130764695965,0.3062031799376263,0.4,34.057375404119334,33.78822771522407,32.85771223105278,33.20982622996427,34.3116762970837,0.0,0.0,84.68926134379056,-0.44947986168338633,0.0,-11.23699654208466,0.05,0,0,optimal,0.008903200010536239,0.0,1
35,8.75,11.091716564661182,56.23970273299983,29.601799898919285,0.3504594063835618,0.4,34.3116762970837,34.49835565535752,33.11201902789296,33.764091141272885,34.56923143221462,0.0,0.0,84.68926134379056,-0.44947986168338633,0.0,-11.23699654208466,0.05,0,0,optimal,0.008855799998855218,0.0,1
