interval,hour_utc,load_kW,PV_kW,ambient_C,ripple,ripple_estimate,Tj_start_C,Tj_estimate_C,Ts_start_C,Ts_estimate_C,Tj_peak_C,action_kW,executed_mean_kW,energy_kWh,operating_cost_USD,DR_shortfall_kWh,grid_energy_kWh,loss_energy_kWh,trip,thermal_exceedance_seconds,solver_status,solver_seconds,rainflow_gap_USD,iterations
16,4.0,7.68907841534281,0.0,29.642110373589677,0.6175234689553736,0.4,34.75802707539229,34.09082609857687,33.558063859419846,33.67992398293407,36.252415010789576,8.002879359839731,8.002879359839735,97.95844914289803,-0.0002585059149283475,0.0,-0.006462647873208689,0.07198758825102158,0,0,optimal,0.026326099992729723,1.6653345369377348e-16,3
17,4.25,7.68907841534281,0.0,29.71809316076553,0.5676057740490592,0.4,36.252415010789576,36.027474169538166,34.52602094951652,34.565882171237796,36.74194303344179,8.002879359839731,8.002879359839735,95.91689828579607,-0.00026532592917929363,0.0,-0.006633148229482341,0.07181708789474796,0,0,optimal,0.019234500010497868,5.551115123125783e-17,2
18,4.5,7.68907841534281,0.0,29.810295548700804,0.5113771486795797,0.4,36.74194303344179,37.302352766853666,35.018997288084506,34.93922578774846,37.012908142373824,8.002879359839731,8.002879359839735,93.8753474286941,-0.0002723201136535981,0.0,-0.00680800284133995,0.07164223328289034,0,0,optimal,0.026906800019787624,2.7755575615628914e-17,3
19,4.75,7.68907841534281,0.0,29.918322712615197,0.45266948074366664,0.4,37.012908142373824,37.378650794226324,35.29386495824438,35.361764950038996,37.189390142912046,8.002879359839731,8.002879359839735,91.83379657159213,-0.0002788447740967605,0.0,-0.006971119352419009,0.07147911677181129,0,0,optimal,0.04320849999203347,1.1102230246251565e-16,5
20,5.0,35.57303519741933,2.0899889529155344,30.0417120636082,0.39548360079214523,0.4,37.189390142912046,36.49593748800013,35.4741342650208,35.48369598732573,39.516598543463665,-17.295969674871593,-17.2959696748716,96.07130914193567,1.5359084648158827,0.0,12.799237206799015,0.10448322695517166,0,0,optimal,0.01966970000648871,5.551115123125783e-17,2
21,5.25,35.57303519741933,2.0899889529155344,30.179935229535772,0.34371663203957625,0.4,39.516598543463665,38.66756821154352,37.01107775142985,37.271026345471824,39.516598543463665,0.0,0.0,96.07130914193567,1.0104913873351138,0.0,8.420761561125946,0.05,0,0,optimal,0.021472599997650832,5.551115123125783e-17,3
22,5.5,35.57303519741933,2.0899889529155344,30.332400317581012,0.30089640785748656,0.4,36.727364298594864,36.926161262179626,35.52535322538763,35.57551658325819,37.59590111272593,-8.508704660299228,-8.508704660299228,98.15594178370898,1.2684762229383462,0.0,10.570635191152885,0.07269746495212757,0,0,optimal,0.013397400005487725,1.1102230246251565e-16,2
23,5.75,35.57303519741933,2.0899889529155344,30.498454448830042,0.26994105576011923,0.4,37.59590111272593,36.49371650069036,35.851605287234506,36.00499277741244,46.296285225052564,-37.26988101050921,-37.26988101050921,107.28706263128373,2.146698095636416,0.0,17.88915079697012,0.20091898321687557,0,0,optimal,0.09815760000492446,9.929484783002818e-05,17
24,6.0,14.58273492565016,5.835683439958959,30.67738655399976,0.25296013183677174,0.4,46.296285225052564,46.86457897592655,41.48183814362176,41.51151481574278,46.296285225052564,9.076113824272353,9.076113824272353,104.97172747203058,-0.00031600858524005786,0.0,-0.007900214631001448,0.07436537001428677,0,0,optimal,0.1390745000098832,3.2112026809666405e-05,25
25,6.25,14.58273492565016,5.835683439958959,30.868430418345675,0.2511108579905168,0.4,40.72400762956565,41.23490863310218,38.93578709937776,38.83787046790598,40.72400762956565,9.076113824272353,9.076113824272353,102.65639231277743,-0.00031614680346268343,0.0,-0.007903670086567088,0.07436191455872111,0,0,optimal,0.07361690001562238,7.0080416454954e-05,13
26,6.5,14.58273492565016,5.835683439958959,31.07076796271107,0.26451925917790703,0.4,39.607981083588065,40.0186176343864,37.82179378481961,37.65956305696607,39.607981083588065,9.076113824272353,9.076113824272353,100.34105715352428,-0.00031512165292368503,0.0,-0.007878041323092125,0.07438754332219609,0,0,optimal,0.1640703000011854,4.714631056043639e-05,29
27,6.75,14.58273492565016,5.835683439958959,31.283532746667543,0.2922715750164524,0.4,39.18695735554348,39.27388314927191,37.401089327658106,37.45708213498908,39.187403300685936,9.076113824272353,9.076113824272353,98.02572199427112,-0.0003128304493426121,0.0,-0.007820761233565302,0.0744448234117229,0,0,optimal,0.08905110001796857,9.223365968646924e-05,16
28,7.0,7.468127886166294,9.092809080866285,31.50581367874595,0.33247653104462643,0.4,39.102702676876156,39.38457791074142,37.31591212734786,37.41383308311508,39.102702676876156,-1.4047062715189913,-1.404706271518991,98.36987503079328,-6.938129411784819e-05,0.0,-0.001734532352946204,0.05325919844230375,0,0,optimal,0.02885000000242144,2.498001805406602e-16,5
29,7.25,7.468127886166294,9.092809080866285,31.736658917869946,0.38239422595094075,0.4,37.78167320627423,37.607020617445926,36.50235259677906,36.23562208810581,37.78167320627423,-1.4047062715189913,-1.404706271518991,98.71402806731544,-6.925455064522637e-05,0.0,-0.0017313637661306586,0.053262367029119274,0,0,optimal,0.0284142000018619,1.1102230246251565e-16,5
30,7.5,7.468127886166294,9.092809080866285,31.975079949285593,0.4386228513204203,0.4,37.51560141909631,37.97257430735799,36.236946917042246,36.10188308555585,37.51560141909631,-1.4047062715189913,-1.404706271518991,99.0581811038376,-6.909058487069021e-05,0.0,-0.001727264621767255,0.05326646617348269,0,0,optimal,0.033816800016211346,1.1102230246251565e-16,6
31,7.75,7.468127886166294,9.092809080866285,32.22005581753331,0.4973305192563333,0.4,37.515054052103615,38.52409376600668,36.23665847346416,35.89746948460784,37.643889748982474,-1.4047062715189913,-1.404706271518991,99.40233414035976,-6.88954240707257e-05,0.0,-0.0017223856017681421,0.053271345193481784,0,0,optimal,0.050385800015646964,1.1102230246251565e-16,9
32,8.0,40.301376521796804,16.082057851979922,32.47053749833587,0.5545163992078543,0.4,37.643889748982474,37.6097344577498,36.365551173448104,36.4177451983907,43.67828410736362,24.771570400917934,24.771570400917934,93.08305597686028,0.0007554555303535716,0.0,0.0037772776517678575,0.14184021042703082,0,0,optimal,0.038977199990767986,5.551115123125783e-17,7
33,8.25,40.301376521796804,16.082057851979922,32.72545239068144,0.6062833679604237,0.4,43.67828410736362,43.638807332319494,40.279408025656636,40.35917436448085,45.78507076865084,24.771570400917934,24.771570400917934,86.7637778133608,0.0010873191429120637,0.0,0.005436595714560316,0.14349952848982322,0,0,optimal,0.03963250000379048,1.6653345369377348e-16,7
34,8.5,40.301376521796804,16.082057851979922,32.98370890986575,0.6491035921425137,0.4,45.78507076865084,44.918060475827765,42.343864650149975,42.414953031041215,46.998987894320685,24.771570400917934,24.771570400917934,80.44449964986133,0.0013841958599148329,0.0,0.006920979299574165,0.1449839120748371,0,0,optimal,0.018280400021467358,0.0,3
35,8.75,40.301376521796804,16.082057851979922,33.24420116182538,0.6800589442398808,0.4,46.998987894320685,46.93382653961553,43.5209606313394,43.55819945639656,47.769743100554905,24.771570400917934,24.771570400917934,74.12522148636185,0.0016114246880895471,0.0,0.008057123440447733,0.14612005621571061,0,0,optimal,0.023198599985335022,5.551115123125783e-17,4
36,9.0,17.676042334121405,25.297009144380233,33.50581367874595,0.6970398681632283,0.4,47.769743100554905,47.704133539301665,44.26386315274829,44.410149958189685,47.769743100554905,-7.316920204944518,-7.316920204944519,75.91786693657326,-0.00023875465797799973,0.0,-0.005968866449449994,0.0700427848791276,0,0,optimal,0.01828449999447912,1.1102230246251565e-16,3
37,9.25,17.676042334121405,25.297009144380233,33.76742619566652,0.6988891420094832,0.4,43.24220479215831,43.97310774402302,41.55751836811596,41.48974716781522,43.24220479215831,-7.316920204944518,-7.316920204944519,77.71051238678467,-0.00023850589044276677,0.0,-0.005962647261069168,0.07004900406750839,0,0,optimal,0.017867499991552904,2.220446049250313e-16,3
